score,SMILES,Name
-14.290291,CC(C)(C)OC[C@H](NC(=O)c1ccc[nH]1)C(=O)Nc1cc2ccccc2cc1C(N)=O,CA128_AA47_AA12
-13.330542,CC(C)(C)Oc1ccc(C[C@H](NC(=O)[C@@H](Cc2ccccn2)NC(=O)c2cc3ccccc3[nH]2)C(N)=O)cc1,CA122_AA9_AA60
-14.193447,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)C2CN(C(=O)Cc3ccccc3)C2)C(N)=O)c2ccccc21,CA108_AA33_AA61
-15.811202,C#Cc1cccc(C(=O)N2CC(F)(F)C[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c1,CA72_AA37_AA61
-14.128166,CC(C)(C)OC(=O)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1ccc(C(N)=O)cc1,CA122_AA52_AA36
-10.84767,CCCCC[C@H](NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1cc2ccccc2[nH]1)C(N)=O,CA122_AA37_AA42
-14.739779,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2cccc(Cl)c2)C(=O)N2CC(F)(F)C[C@H]2C(N)=O)c2ccccc21,CA15_AA61_AA37
-12.043102,NC(=O)[C@H](Cc1ccc(O)c(Cl)c1)NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1cc2ccccc2[nH]1,CA122_AA37_AA21
-12.508542,NC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H]1Cc2ccccc2N1C(=O)c1cc2ccccc2[nH]1,CA122_AA11_AA11
-11.31951,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CA122_AA56_AA59
-14.466405,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)C2(NC(=O)c3ccc[nH]3)CC2)C(N)=O)c2ccccc21,CA128_AA40_AA61
-11.33202,CN(CC(N)=O)C(=O)[C@H]1CC[C@@H](NC(=O)c2cc3ccccc3[nH]2)C1,CA122_AA27_AA41
-12.144771,C[C@@H](C(=O)Nc1ccc(C(N)=O)cc1)N(C)C(=O)c1cc2ccccc2[nH]1,CA122_AA20_AA36
-15.500023,NC(=O)[C@H](Cc1ccc(O)c(Cl)c1)NC(=O)CNC(=O)c1ccc[nH]1,CA128_AA22_AA21
-12.864325,CN(CC(=O)N[C@H](CC1CCCCC1)C(N)=O)C(=O)c1cc2ccccc2[nH]1,CA122_AA41_AA28
-13.345594,NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)[C@@H](CC1CCCCC1)NC(=O)c1ccc[nH]1,CA128_AA28_AA2
-12.815575,NC(=O)[C@@H](Cc1ccc(Br)cc1)NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1cc2ccccc2[nH]1,CA122_AA37_AA34
-15.539336,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2cccs2)C(N)=O)c2ccccc21,CA63_AA28_AA61
-11.060266,NC(=O)[C@@H]1CCCN1C1CCN(C(=O)c2cc3ccccc3cc2NC(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA12_AA14
-16.427826,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2ccc(C#N)cc2)C(N)=O)c2ccccc21,CA114_AA28_AA61
-12.362145,NC(=O)[C@@H]1CSCN1C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA59_AA24
-14.760116,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2C[C@H](F)CN2C(=O)Cc2ccsc2)C(N)=O)c2ccccc21,CA83_AA35_AA61
-12.662749,C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N(C)C[C@H]1CC[C@H](C(N)=O)CC1,CA122_AA46_AA1
-12.604772,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2C[C@H](F)CN2C(=O)Cc2ccc3ncccc3c2)C(N)=O)c2ccccc21,CA125_AA35_AA61
-14.922507,CCCCCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1ccc(C(N)=O)cc1,CA122_AA25_AA36
-13.461434,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1ccc(C(N)=O)cc1,CA122_AA56_AA36
-15.113426,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)Cc2ccsc2)C(N)=O)c2ccccc21,CA83_AA45_AA61
-13.287395,CC(C)C[C@H](NC(=O)[C@@H](CC1CCCCC1)NC(=O)c1cc2sccc2[nH]1)C(N)=O,CA11_AA28_AA53
-16.008158,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)c2ccc(F)c(Cl)c2)C(N)=O)c2ccccc21,CA111_AA45_AA61
-11.764179,NC(=O)[C@H]1CC[C@H](CNC(=O)[C@@H]2CC3(CC3)CN2C(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA32_AA17
-15.152571,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2C[C@H](F)CN2C(=O)C(=O)c2ccccc2)C(N)=O)c2ccccc21,CA69_AA35_AA61
-12.792869,NC(=O)C1(NC(=O)[C@@H](Cc2ccco2)NC(=O)c2ccc[nH]2)CC1,CA128_AA38_AA40
-11.191681,NC(=O)C1(NC(=O)[C@@H]2CC(F)(F)CN2C(=O)c2ccc[nH]2)CCCC1,CA128_AA37_AA16
-14.497406,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CSCN2C(=O)c2ccc(Br)cc2)C(N)=O)c2ccccc21,CA19_AA24_AA61
-14.277332,NC(=O)c1cc2ccccc2cc1NC(=O)CNC(=O)Cc1ccco1,CA78_AA22_AA12
-14.123023,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)Cc2ccccc2I)C(N)=O)c2ccccc21,CA118_AA48_AA61
-14.481255,CC(C)(C)Oc1ccc(C[C@H](NC(=O)c2ccc[nH]2)C(=O)Nc2ccc(C(N)=O)cc2)cc1,CA128_AA60_AA36
-15.253274,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2cc3sccc3[nH]2)C(=O)Nc2ccc(C(N)=O)cc2)c2ccccc21,CA11_AA61_AA36
-15.183064,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)C2CCCCCC2)C(N)=O)c2ccccc21,CA4_AA48_AA61
-14.780825,NC(=O)[C@@H](Cc1ccccn1)NC(=O)C1(NC(=O)c2cc3ccccc3[nH]2)CCC(F)(F)CC1,CA122_AA13_AA9
-13.984649,NC(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2cc3ccccc3[nH]2)cc1,CA122_AA59_AA36
-12.787374,NC(=O)[C@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)C[C@H](Cc1ccc(F)c(F)c1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA10_AA55
-15.860768,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)c2ccccc2C(F)(F)F)C(N)=O)c2ccccc21,CA113_AA45_AA61
-11.785343,C[C@@H](C(=O)Nc1cc2ccccc2cc1C(N)=O)N(C)C(=O)c1cc2ccccc2[nH]1,CA122_AA20_AA12
-11.380648,NC(=O)[C@H](Cc1ccccc1)NC(=O)C(NC(=O)c1cc2ccccc2[nH]1)C1CCCCC1,CA122_AA6_AA59
-14.096804,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2C[C@H](F)CN2C(=O)C2CC23CCC3)C(N)=O)c2ccccc21,CA29_AA35_AA61
-15.211393,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)Cc2ccco2)C(N)=O)c2ccccc21,CA78_AA48_AA61
-12.319607,NC(=O)[C@@H](Cc1ccc(Br)cc1)NC(=O)C[C@H](Cc1ccc(F)c(F)c1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA10_AA34
-15.552708,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)CCc2ccc(Br)cc2)C(N)=O)c2ccccc21,CA32_AA28_AA61
-12.419991,NC(=O)CC1CCN(C(=O)C2(NC(=O)c3cc4ccccc4[nH]3)CC2)CC1,CA122_AA40_AA31
-12.138148,Cc1cn(CC(=O)N2CCCC[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c(=O)[nH]c1=O,CA106_AA45_AA61
-13.158516,NC(=O)CC1CCN(C(=O)c2cc3ccccc3cc2NC(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA12_AA31
-14.66319,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)c2cc(Br)cc(Br)c2)C(N)=O)c2ccccc21,CA67_AA48_AA61
-12.821746,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CSCN2C(=O)Cc2ccc3c(c2)CCO3)C(N)=O)c2ccccc21,CA16_AA24_AA61
-15.372343,CN(CC(=O)N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(N)=O)C(=O)Cc1ccccc1,CA108_AA41_AA23
-14.401797,NC(=O)c1ccc(NC(=O)[C@H](Cc2ccc(O)c(Cl)c2)NC(=O)c2ccc[nH]2)cc1,CA128_AA21_AA36
-14.81131,CC(C)(C)Oc1ccc(C[C@H](NC(=O)Cc2ccccc2)C(=O)Nc2ccc(C(N)=O)cc2)cc1,CA108_AA60_AA36
-14.861032,CC1CC(C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)C1,CA38_AA28_AA61
-13.281487,NC(=O)C1CN(C(=O)[C@H](Cc2ccccc2)NC(=O)c2cc3ccccc3[nH]2)C1,CA122_AA59_AA33
-13.414903,Cn1c(C(=O)NCC(=O)Nc2cc3ccccc3cc2C(N)=O)cc2ccccc21,CA33_AA22_AA12
-13.985562,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](Cc2ccco2)NC(=O)c2cc3ccccc3[nH]2)C(N)=O)c2ccccc21,CA122_AA38_AA61
-11.796299,NC(=O)[C@@H]1C[C@H](F)CN1C(=O)C(NC(=O)c1cc2ccccc2[nH]1)C1CCCCC1,CA122_AA6_AA35
-14.470084,Cn1c(C(=O)N2C[C@@H](F)C[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)cc2ccccc21,CA33_AA35_AA61
-13.890293,C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(N)=O,CA122_AA46_AA23
-16.07505,NC(=O)[C@@H]1CC2(CC2)CN1C(=O)[C@H](Cc1c[nH]c2ccc(O)cc12)NC(=O)c1cc2sccc2[nH]1,CA11_AA23_AA32
-12.350473,CC1(C)Oc2ccc(C[C@H](NC(=O)c3ccc[nH]3)C(=O)N3CCC(CC(N)=O)CC3)cc2O1,CA128_AA0_AA31
-14.19639,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2cc3ccccc3cc2NC(=O)c2cc3sccc3[nH]2)C(N)=O)c2ccccc21,CA11_AA12_AA61
-14.851678,NC(=O)c1cc2ccccc2cc1NC(=O)CNC(=O)C1Cc2ccccc2O1,CA109_AA22_AA12
-14.890247,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)c2cccs2)C(N)=O)c2ccccc21,CA63_AA48_AA61
-11.830204,NC(=O)[C@@H](NC(=O)[C@H]1CC[C@@H](NC(=O)c2cc3ccccc3[nH]2)C1)C1CC1,CA122_AA27_AA15
-13.240764,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)C(NC(=O)c2ccc[nH]2)C2CCCCC2)C(N)=O)c2ccccc21,CA128_AA6_AA61
-14.460768,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)Cc2ccccc2I)C(N)=O)c2ccccc21,CA118_AA28_AA61
-12.848495,NC(=O)[C@@H]1CC2(CC2)CN1C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA59_AA32
-14.980805,CC1(C)Oc2ccc(C[C@H](NC(=O)C(NC(=O)c3ccccc3)C3CCCCC3)C(N)=O)cc2O1,CA64_AA6_AA0
-14.823585,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2ccoc2)C(N)=O)c2ccccc21,CA40_AA28_AA61
-12.459939,Cc1cn(CC(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c(=O)[nH]c1=O,CA106_AA28_AA61
-12.586325,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)C(NC(=O)c2cc3ccccc3[nH]2)C2CCCCC2)C(N)=O)c2ccccc21,CA122_AA6_AA61
-15.942301,COc1cccc(C(=O)N2CCCC[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c1,CA88_AA45_AA61
-10.999462,NC(=O)C1(NC(=O)[C@@H]2CSCN2C(=O)c2cc3ccccc3[nH]2)COC1,CA122_AA24_AA30
-13.140862,CC(C)(C)Oc1ccc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)Cc2ccc(F)cc2)C(N)=O)cc1,CA104_AA28_AA60
-11.640353,NC(=O)C1(NC(=O)C2(NC(=O)c3cc4ccccc4[nH]3)CCC(F)(F)CC2)CCC(F)(F)CC1,CA122_AA13_AA13
-12.978404,Cc1c(C)c(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)CNC(=O)c2cc3ccccc3[nH]2)C(N)=O)c(C)c2c1OC(C)(C)C2,CA122_AA22_AA58
-12.4088,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)COc2ccc3ccccc3c2)C(N)=O)c2ccccc21,CA6_AA48_AA61
-13.547752,NC(=O)CC1CCN(C(=O)[C@@H](Cc2ccc(Br)cc2)NC(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA34_AA31
-12.233259,NC(=O)[C@@H](Cc1ccco1)NC(=O)c1cc2ccccc2cc1NC(=O)c1ccc[nH]1,CA128_AA12_AA38
-13.476181,C[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(N)=O)N(C)C(=O)c1ccc[nH]1,CA128_AA20_AA23
-13.06522,NC(=O)[C@@H]1C[C@H](F)CN1C(=O)[C@H]1CC[C@H](CNC(=O)c2ccc[nH]2)CC1,CA128_AA17_AA35
-13.179898,NC(=O)[C@@H](Cc1ccco1)NC(=O)CNC(=O)c1cc2ccccc2[nH]1,CA122_AA22_AA38
-14.368055,CC(C)(C)Oc1ccc(C[C@H](NC(=O)c2ccc[nH]2)C(=O)N2CC(F)(F)C[C@H]2C(N)=O)cc1,CA128_AA60_AA37
-11.848747,CCCCCCCCCCCC(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)C(N)=O,CA85_AA32_AA61
-15.794188,CN(C)c1cccc(C(=O)N2CCCC[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c1,CA98_AA45_AA61
-14.18368,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)C2(NC(=O)c3ccc[nH]3)CCC2)C(N)=O)c2ccccc21,CA128_AA4_AA61
-13.842461,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)COC[C@H]2CCCN2C(=O)c2cc3ccccc3[nH]2)C(N)=O)c2ccccc21,CA122_AA19_AA61
-14.402119,C=C1CC(C(=O)N2C[C@@H](F)C[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)C1,CA68_AA35_AA61
-15.972016,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2cccnc2)C(N)=O)c2ccccc21,CA57_AA28_AA61
-13.00983,NC(=O)[C@@H](Cc1ccccn1)NC(=O)[C@@H]1Cc2ccccc2N1C(=O)c1ccc[nH]1,CA128_AA11_AA9
-12.701844,NC(=O)C(NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)c1cc2ccccc2[nH]1)C1CCCCC1,CA122_AA2_AA6
-12.449749,CC(C)(C)OC(=O)CC[C@H](NC(=O)[C@@H](CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1)C(N)=O,CA122_AA28_AA54
-12.875469,NC(=O)[C@H]1CC[C@@H](NC(=O)CC2CCN(C(=O)c3ccc[nH]3)CC2)C1,CA128_AA31_AA27
-13.146038,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)CCC(=O)c2ccc(Cl)cc2)C(N)=O)c2ccccc21,CA35_AA48_AA61
-14.502921,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)C(C(F)(F)F)C(F)(F)F)C(N)=O)c2ccccc21,CA53_AA45_AA61
-13.647073,NC(=O)C1CN(C(=O)[C@H](CC2CCCC2)NC(=O)c2cc3ccccc3[nH]2)C1,CA122_AA44_AA33
-10.742044,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2ccc(NC(=O)c3cc4ccccc4[nH]3)cc2)C(N)=O)c2ccccc21,CA122_AA36_AA61
-13.292907,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2ccc(F)c(Cl)c2)C(=O)Nc2ccc(C(N)=O)cc2)c2ccccc21,CA111_AA61_AA36
-13.022644,C#Cc1cccc(C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](COC(C)(C)C)C(N)=O)c1,CA72_AA28_AA47
-11.673557,NC(=O)C1(NC(=O)CN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)CCCC1,CA122_AA29_AA16
-14.12984,NC(=O)c1cc2ccccc2cc1NC(=O)CNC(=O)c1ccc(F)cc1Br,CA92_AA22_AA12
-14.4746,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)c2ccc3c(c2)OCO3)C(N)=O)c2ccccc21,CA41_AA45_AA61
-12.495955,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccc(OC(C)(C)C)cc1)C(N)=O,CA122_AA53_AA60
-12.493278,CC1(C)Oc2ccc(C[C@H](NC(=O)c3cc4ccccc4[nH]3)C(=O)N3CCC[C@@H]3COCC(N)=O)cc2O1,CA122_AA0_AA19
-12.865382,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCCN1C(=O)c1cc2ccccc2[nH]1,CA122_AA45_AA59
-11.456228,CC(C)(C)c1ccc(C[C@@H](NC(=O)c2cc3ccccc3[nH]2)C(=O)NC2(C(N)=O)CCCC2)cc1,CA122_AA26_AA16
-14.03523,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)CNC(=O)c2ccc(F)c(Cl)c2)C(N)=O)c2ccccc21,CA111_AA22_AA61
-12.259443,CN(C[C@H]1CC[C@H](C(N)=O)CC1)C(=O)[C@@H]1CSCN1C(=O)c1cc2ccccc2[nH]1,CA122_AA24_AA1
-13.568561,NC(=O)[C@H](Cc1ccc(O)c(Cl)c1)NC(=O)CNC(=O)Cc1ccccc1,CA108_AA22_AA21
-12.936205,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2ccc[nH]2)C(=O)NC(C(N)=O)C2CCCCC2)c2ccccc21,CA128_AA61_AA6
-14.748614,CC(C)c1ccc(C(=O)N2CSC[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)cc1,CA30_AA24_AA61
-13.607769,CC(C)[C@H](C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccc(O)cc12)NC(=O)c1cc2ccccc2[nH]1,CA122_AA23_AA8
-13.818769,C#Cc1cccc(C(=O)N[C@@H](Cc2c[nH]c3ccc(O)cc23)C(=O)Nc2ccc(C(N)=O)cc2)c1,CA72_AA23_AA36
-11.854717,NC(=O)C1(NC(=O)[C@@H](Cc2ccco2)NC(=O)c2cc3ccccc3[nH]2)CCC1,CA122_AA38_AA4
-12.73455,NC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H]1Cc2ccccc2N1C(=O)c1ccc[nH]1,CA128_AA11_AA11
-14.106215,CC(=O)N1CCC(C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)CC1,CA1_AA28_AA61
-13.01702,NC(=O)C1(NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2ccc[nH]2)CC1,CA128_AA28_AA40
-11.150032,NC(=O)C1(NC(=O)[C@H](Cc2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)NC(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA57_AA40
-11.209374,NC(=O)CNC(=O)CNC(=O)c1ccc[nH]1,CA128_AA22_AA22
-14.915293,CC1(C)Oc2ccc(C[C@H](NC(=O)[C@@H](Cc3cc(Br)c(O)c(Br)c3)NC(=O)c3ccc[nH]3)C(N)=O)cc2O1,CA128_AA2_AA0
-14.343574,CC1(C)Oc2ccc(C[C@H](NC(=O)Cc3ccc4ccccc4c3)C(=O)N3CCC[C@H]3C(N)=O)cc2O1,CA115_AA0_AA48
-14.241673,CC1(C)Oc2ccc(C[C@H](NC(=O)c3ccc[nH]3)C(=O)N3CC(F)(F)C[C@H]3C(N)=O)cc2O1,CA128_AA0_AA37
-14.273651,NC(=O)[C@@H]1C[C@H](F)CN1C(=O)[C@H](Cc1c[nH]c2ccc(O)cc12)NC(=O)c1cc2sccc2[nH]1,CA11_AA23_AA35
-12.999849,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](Cc2ccc(Br)cc2)NC(=O)c2ccc[nH]2)C(N)=O)c2ccccc21,CA128_AA34_AA61
-13.446825,NC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NC(=O)[C@@H](Cc1ccc(Br)cc1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA34_AA57
-12.999655,NC(=O)C(NC(=O)[C@@H](Cc1ccc(Br)cc1)NC(=O)c1cc2ccccc2[nH]1)C1CCCCC1,CA122_AA34_AA6
-15.391766,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)c2cc(S(=O)(=O)O)ccc2O)C(N)=O)c2ccccc21,CA87_AA28_AA61
-15.564308,COc1cc(C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)ccc1O,CA95_AA28_AA59
-13.603441,NC(=O)[C@H]1CC[C@H](CNC(=O)C2(NC(=O)c3cc4ccccc4[nH]3)CCC(F)(F)CC2)CC1,CA122_AA13_AA17
-11.349331,CC(C)[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N1C[C@@H](F)C[C@H]1C(N)=O,CA122_AA50_AA35
-14.04475,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)c2cccc(Cl)c2)C(=O)N2CC3(CC3)C[C@H]2C(N)=O)c2ccccc21,CA15_AA61_AA32
-16.47913,CCc1ccc(C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)cc1,CA47_AA28_AA61
-13.182963,NC(=O)C(NC(=O)[C@@H](Cc1ccc(Br)cc1)NC(=O)c1cccc(O)c1)C1CCCCC1,CA117_AA34_AA6
-15.12582,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)C2CCCCCC2)C(N)=O)c2ccccc21,CA4_AA45_AA61
-14.122322,CC(C)(C)Oc1ccc(C[C@H](NC(=O)C(NC(=O)c2ccc[nH]2)C2CCCCC2)C(N)=O)cc1,CA128_AA6_AA60
-12.501525,CCCCCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N(C)[C@@H](C)C(N)=O,CA122_AA25_AA20
-11.645221,CC(C)(C)c1ccc(C[C@@H](NC(=O)[C@@H]2Cc3ccccc3N2C(=O)c2ccc[nH]2)C(N)=O)cc1,CA128_AA11_AA26
-14.800982,CC1CC(C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)C1,CA38_AA48_AA61
-12.598442,NC(=O)C(NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1cc2ccccc2[nH]1)C1CCCCC1,CA122_AA9_AA6
-12.811377,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2C[C@H](F)CN2C(=O)Cc2ccc3c(c2)CCO3)C(N)=O)c2ccccc21,CA16_AA35_AA61
-12.990467,NC(=O)C1(NC(=O)[C@H](Cc2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)NC(=O)c2ccc[nH]2)CCC(F)(F)CC1,CA128_AA57_AA13
-13.114672,NC(=O)C(CC1CCC1)NC(=O)c1cc2ccccc2cc1NC(=O)c1ccc[nH]1,CA128_AA12_AA43
-13.888354,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H]2CCCCN2C(=O)C2CC23CCC3)C(N)=O)c2ccccc21,CA29_AA45_AA61
-15.552462,C#CCCC(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)C(N)=O,CA127_AA28_AA61
-13.844642,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](CC2CCCCC2)NC(=O)Cc2ccc(C(C)(C)C)cc2)C(N)=O)c2ccccc21,CA121_AA28_AA61
-13.820015,CC(C)(C)OC(=O)n1cc(C[C@H](NC(=O)[C@@H](Cc2cc(Br)c(O)c(Br)c2)NC(=O)c2ccc[nH]2)C(N)=O)c2ccccc21,CA128_AA2_AA61
-14.79467,C#Cc1cccc(C(=O)N(C)CC(=O)N[C@@H](Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(N)=O)c1,CA72_AA41_AA61
-13.525645,COc1cc(C(=O)N[C@@H](Cc2c[nH]c3ccc(O)cc23)C(=O)N2CC3(CC3)C[C@H]2C(N)=O)ccc1O,CA95_AA23_AA32
-13.01649,NC(=O)[C@@H]1CC(F)(F)CN1C(=O)CN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CA122_AA29_AA37
-12.944849,CC1(C)Oc2ccc(C[C@H](NC(=O)C3CN(C(=O)c4ccc[nH]4)C3)C(N)=O)cc2O1,CA128_AA33_AA0
-13.187183,NC(=O)[C@@H]1CCCCN1C(=O)[C@H](CC1CCCC1)NC(=O)c1cc2ccccc2[nH]1,CA122_AA44_AA45
-12.812118,NC(=O)C1CN(C(=O)C2(NC(=O)c3cc4ccccc4[nH]3)CCC2)C1,CA122_AA4_AA33
