score,SMILES,Name
0.887,CC(=O)Nc1ccc2nc([C@@H](N)CCN)n(CCN3CCNC3=O)c(=O)c2c1,4640612_164791_52986906
0.844,N=C(CN1CC[C@H](O)C1)n1c(C[C@@H](N)C(N)=O)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_1607276
0.864,COC(=O)[C@H](O)Cc1nc2ccc(NC(C)=O)cc2c(=O)n1CCN1CCNC1=O,4640612_164791_14585674
0.81,O=C(O)c1cnc2nc(C3(O)CNC3)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4202689_20268617_95532446
0.83,CC(=O)Nc1ccc2nc([C@@H](N)CN(C)C)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_19366520
0.816,O=C(O)c1cnc2nc([C@@H](O)CCO)n(C3CN(CCO)C3)c(=O)c2c1,4202689_82601602_2559503
0.866,COc1cc2nc(C3(O)CNC3)n(C(=O)CN3CCOCC3)c(=O)c2cn1,95635282_20436848_95532446
0.775,C[C@](N)(CO)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)NCCO,4202689_1587868_2042820
0.879,COc1ccc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2c1,1604577_20436848_95532446
0.856,CC(=O)Nc1ccc2nc([C@H](CN)CO)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_12502813
0.887,N#Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCO)nc2[nH]c1=O,3888503_20436848_2559503
0.837,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_95532446
0.843,CN[C@@H](CO)c1nc2nc(N)c(Cl)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,21298040_203414649_2384916
0.89,COc1ccc2nc(C3(O)CNC3)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_95532446
0.822,N=C(CN1CC[C@H](O)C1)n1c(CCNC(=O)CN)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_1637970
0.793,NC(=O)C[C@H](N)c1nc2cc3c(cc2c(=O)n1CCN1CCNC1=O)OCO3,3888941_164791_1532556
0.823,NC[C@@H](CO)c1nc2nc3ncnn3cc2c(=O)n1CCN1CCNC1=O,211735994_164791_12502811
0.813,Cn1ncc2nc([C@@](C)(N)CO)n(C(=O)CN3CCOCC3)c(=O)c21,2534273_20436848_2042820
0.85,Cc1cc2nc([C@@H](O)[C@@H](C)O)n(CCN3CCNC3=O)c(=O)c2cc1O,96028999_164791_1695855
0.886,O=c1c2c(ccc3cn[nH]c32)nc(C2(O)CNC2)n1CCNC1COC1,112588_82488584_95532446
0.896,O=c1c2cc3c(cc2nc(C2(O)CNC2)n1-c1ncn(CCO)n1)OCO3,3888941_19088805_95532446
0.822,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CCN)nc2cc(=O)[nH]cc2c1=O,14982074_203414649_53122793
0.793,O=C(O)c1ccc2nc(C3(O)CNC3)n(C3CN(CCO)C3)c(=O)c2c1,33494531_82601602_95532446
0.831,O=C(CN1CCOCC1)n1c(C2(O)CNC2)nc2nc(=O)[nH]cc2c1=O,1699911_20436848_95532446
0.863,NC(=O)NCc1nc2ccc(O)cc2c(=O)n1C(=O)CN1CCOCC1,2166823_20436848_1464311
0.802,COC(=O)c1ccc2nc([C@H](CO)NC(N)=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,14985552_203414649_2626461
0.805,COC(=O)c1ccc2nc([C@H](O)[C@@H](C)O)n(CC[C@H](O)CO)c(=O)c2c1,14985552_34273813_1695857
0.855,CC(=O)OC[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)CN1CCOCC1,330106_20436848_895446
0.751,Cc1cc2nc([C@@H](O)CN)n(C[C@H]3CNCCO3)c(=O)c2cc1O,96028999_4343734_2034711
0.902,CC(=O)Nc1ccc2nc([C@H](N)CCO)n(CCN3CCNC3=O)c(=O)c2c1,4640612_164791_1742215
0.837,N=C(CN1CC[C@H](O)C1)n1c(C2(O)CNC2)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_203414649_95532446
0.838,O=C(O)c1cnc2nc(C3(O)CNC3)n(CCc3nnn[nH]3)c(=O)c2c1,4202689_19090380_95532446
0.845,N#Cc1cc2c(=O)n(CCN3CCNC3=O)c(C3(O)CNC3)nc2[nH]c1=O,3888503_164791_95532446
0.876,O=C(O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCO)nc2c1,389863_20436848_2559503
0.871,Nc1ccc2nc(C3(O)CNC3)n(CCN3CCNC3=O)c(=O)c2c1,4880181_164791_95532446
0.883,Cn1c(=O)c2c(=O)n(C(=O)CN3CCOCC3)c(C(CN)CN)nc2n(C)c1=O,26895819_20436848_114812654
0.798,NCCC(=O)NCc1nc2nc3ncnn3cc2c(=O)n1CCN1CCNC1=O,211735994_164791_1575546
0.796,Cc1cc2nc([C@]3(O)C[C@H](O)C3)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2cc1O,96028999_103523515_1083812835
0.834,Cn1c(=O)ncc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc21,5424162_20436848_95532446
0.868,N=C(CN1CC[C@H](O)C1)n1c(C(CN)CN)nc2ccc(N)cc2c1=O,4880181_203414649_114812654
0.88,NC[C@@H](CO)c1nc2cc3c(cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21)OCO3,3888941_103523515_12502811
0.839,O=c1c2cc3c(cc2nc(C2(O)CNC2)n1CCc1nnn[nH]1)OCO3,3888941_19090380_95532446
0.86,NCC(CN)c1nc2nc3ncnn3cc2c(=O)n1-c1ncn(CCO)n1,211735994_19088805_114812654
0.824,N=C(CN1CC[C@H](O)C1)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_1575546
0.83,O=C(CN1CCOCC1)n1c(C2(O)CNC2)nc2c(sc3nccnc32)c1=O,12367501_20436848_95532446
0.833,CC(=O)Nc1ccc2nc([C@H](CN)CO)n(C(=O)[C@@H]3CNCCO3)c(=O)c2c1,4640612_19686020_12502813
0.847,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(C(=O)[C@@H]3CNC(=O)C3)c(=O)c2c1,4640612_4301264_95532446
0.8,CN[C@@H](CO)c1nc2cccnc2c(=O)n1C(=O)CN1CCOCC1,330903_20436848_2384916
0.834,Cc1cc2nc(C3(O)CNC3)n(-c3ncn(CCO)n3)c(=O)c2cc1O,96028999_19088805_95532446
0.834,CN[C@@H](CO)c1nc2ccc(NC(C)=O)cc2c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,4640612_211858069_2384916
0.822,COC(=O)c1ccc2nc(C3(O)CNC3)n(CCc3nnn[nH]3)c(=O)c2c1,14985552_19090380_95532446
0.816,CN[C@@H](CO)c1nc2nc(CO)ncc2c(=O)n1C(=O)CN1CCOCC1,40543678_20436848_2384916
0.871,Nc1nc2nc([C@@H](O)CCO)n(C(=O)CN3CCOCC3)c(=O)c2nc1Cl,21298040_20436848_2559503
0.853,O=C(CN1CCOCC1)n1c(C2(O)CNC2)nc2cc(=O)[nH]cc2c1=O,14982074_20436848_95532446
0.802,N=C(CN1CC[C@H](O)C1)n1c(Cc2nnn[nH]2)nc2cc(C(=O)O)c(N)cc2c1=O,330106_203414649_5178980
0.807,Cn1c(=O)ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)CNC3)nc21,5424162_203414649_95532446
0.811,N=C(CN1CC[C@H](O)C1)n1c(C2(O)CNC2)nc2cc(N)ncc2c1=O,39066342_203414649_95532446
0.796,CN[C@@H](CO)c1nc2ccc(NC(C)=O)cc2c(=O)n1-c1nnn(CC(=O)O)n1,4640612_4294607_2384916
0.88,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)CCO)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_895146
0.873,Cc1cc2nc(CNC=O)n(CCc3nnn[nH]3)c(=O)c2cc1O,96028999_19090380_1733657
0.898,NC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,4202689_164791_19363627
0.819,CN[C@@H](CO)c1nc2nc(N)c(Cl)nc2c(=O)n1CCNC1COC1,21298040_82488584_2384916
0.838,Nc1cc2nc(C3(O)CNC3)n(C(=O)CN3CCOCC3)c(=O)c2cn1,39066342_20436848_95532446
0.861,NCC(CN)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,33494531_103523515_114812654
0.82,O=C(O)c1ccc2c(=O)n(CCN3CCNC3=O)c(C(O)O)nc2n1,95769067_164791_6660936
0.817,CN[C@@H](CO)c1nc2nc3ncnn3cc2c(=O)n1C[C@@H](O)c1nnn(C)n1,211735994_1225225_2384916
0.846,CN[C@@H](CO)c1nc2c(=O)[nH]c(N)nc2c(=O)n1C(=O)CN1CCOCC1,4876898_20436848_2384916
0.824,CN[C@@H](CO)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,4202689_4301264_2384916
0.854,C[C@@H](O)[C@H](O)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)CN1CCOCC1,1861052_20436848_1695855
0.808,NCC[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1CCN1CCNC1=O,211735994_164791_52986906
0.855,CC(=O)Nc1ccc2nc(CN(C)CCO)n(CCNC3COC3)c(=O)c2c1,4640612_82488584_11862698
0.81,CC(=O)Nc1ccc2nc(CNC(N)=O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_1464311
0.749,COC(=O)c1ccc2nc(CNC=O)n(-c3c(C)[nH]c(=O)[nH]c3=O)c(=O)c2c1,14985552_399478_1733657
0.815,O=C1C[C@H](C(=O)n2c(C3(O)CNC3)nc3nc4ncnn4cc3c2=O)CN1,211735994_4301264_95532446
0.793,Cc1cc2nc([C@@H](O)CN)n(CCOCCO)c(=O)c2cc1O,96028999_1760798_2034711
0.799,CN[C@@H](CO)c1nc2cnn(C(C)C)c2c(=O)n1C(=O)CN1CCOCC1,223249126_20436848_2384916
0.866,O=C1N=C(n2c([C@@H](O)CCO)nc3cc4c(cc3c2=O)OCO4)N=C2N=CN=C12,3888941_3640894_2559503
0.81,O=C(O)c1cnc2nc([C@@H](O)CCO)n(-c3ncn(CCO)n3)c(=O)c2c1,4202689_19088805_2559503
0.873,COc1cc2nc([C@@H](O)CCO)n(C(=O)CN3CCOCC3)c(=O)c2cn1,95635282_20436848_2559503
0.848,CN[C@@H](CO)c1nc2cnc(C)cc2c(=O)n1C(=O)CN1CCOCC1,39066258_20436848_2384916
0.875,CC(=O)Nc1ccc2nc([C@H]3C[C@H](O)CN3)n(CCN3CCNC3=O)c(=O)c2c1,4640612_164791_895457
0.882,NCC(CN)c1nc2cc3c(cc2c(=O)n1-c1ncn(CCO)n1)OCO3,3888941_19088805_114812654
0.853,Nc1cc2c(=O)n(C3=NC(=O)C4=NC=NC4=N3)c(C3(O)CNC3)nc2cc1C(=O)O,330106_3640894_95532446
0.864,CC(=O)Nc1ccc2nc([C@@H](N)[C@@H](C)O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,4640612_103523515_895103
0.862,C[C@@H](O)[C@H](O)c1nc2ccc(N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,4880181_203414649_1695855
0.83,C[C@@H](O)[C@@H](O)c1nc2nc(N)c(Cl)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,21298040_203414649_1695857
0.868,C[C@@H](O)[C@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1CCNC1COC1,112588_82488584_1695855
0.838,COCc1ncc2c(=O)n(CCNC3COC3)c([C@@H](O)CN)nc2n1,95883519_82488584_2034711
0.813,C[C@@H](O)[C@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,4202689_82601602_1695855
0.781,CN[C@@H](CO)c1nc2nnccc2c(=O)n1C(=O)CN1CCOCC1,4202687_20436848_2384916
0.856,C[C@@H](O)[C@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,4202689_3640894_1695855
0.837,Nc1ccc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2n1,39066311_20436848_95532446
0.85,O=C(O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2n1,95769067_20436848_95532446
0.872,Nc1cc2c(=O)n(CCN3CCNC3=O)c([C@]3(O)C[C@H](O)C3)nc2cc1C(=O)O,330106_164791_1083812835
0.838,CN(C)C[C@@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,330106_103523515_35024242
0.797,Cc1nsc2nc(C3(O)COC3)n(C(=O)CN3CCOCC3)c(=O)c12,3349006_20436848_96028244
0.827,N=C(N)NCc1nc2cc3c(cc2c(=O)n1CCN1CCNC1=O)OCO3,3888941_164791_895314
0.817,COC(=O)[C@H](N)Cc1nc2cc(C)c(O)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,96028999_203414649_2560988
0.876,NC[C@H](CO)c1nc2ccc3cn[nH]c3c2c(=O)n1CCNC1COC1,112588_82488584_12502813
0.882,N#Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C(CN)CN)nc2[nH]c1=O,3888503_203414649_114812654
0.85,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_95532446
0.806,COC(=O)[C@@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CN1CCOCC1,4202689_20436848_14585673
0.837,Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2cn1,39066258_20436848_95532446
0.804,N=C(CN1CC[C@H](O)C1)n1c(C2(O)CNC2)nc2c(sc3nccnc32)c1=O,12367501_203414649_95532446
0.855,C[C@@H](O)[C@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,4202689_164791_1695855
0.811,O=C(O)c1cnc2nc(C3(O)CNC3)n(CC[C@H](O)CO)c(=O)c2c1,4202689_34273813_95532446
0.826,O=c1c2sc3ncncc3c2nc(C2(O)CNC2)n1C1CN(CCO)C1,35269739_82601602_95532446
0.846,O=CNCc1nc2cc(F)ncc2c(=O)n1C(=O)CN1CCOCC1,95707580_20436848_1733657
0.892,N#Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c(C(CN)CN)nc2[nH]c1=O,3888503_20436848_114812654
0.877,NCC(CN)c1nc2ncc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,4202689_164791_114812654
0.826,CN(C)C[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,330106_103523515_19366520
0.848,CC(=O)Nc1ccc2nc([C@@H](O)[C@@H](C)O)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_1695855
0.832,CC(C)n1ncc2nc(C3(O)CNC3)n(C(=O)CN3CCOCC3)c(=O)c21,223249126_20436848_95532446
0.865,CC(=O)Nc1ccc2nc([C@@H](O)[C@@H](C)O)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_1695855
0.802,COCc1ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)CNC3)nc2n1,95883519_203414649_95532446
0.838,N=C(N)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CN1CCOCC1,4202689_20436848_895314
0.832,O=C(O)c1ccc2nc([C@H](O)[C@@H](O)CO)n(C(=O)CN3CCOCC3)c(=O)c2c1,33494531_20436848_901061
0.813,O=C1C[C@H](C(=O)n2c(C3(O)CNC3)nc3ncc(C(=O)O)cc3c2=O)CN1,4202689_4301264_95532446
0.83,N[C@H]1CN[C@H](c2nc3ncc(C(=O)O)cc3c(=O)n2C(=O)CN2CCOCC2)C1,4202689_20436848_95831405
0.887,NCC(CN)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)CN1CCOCC1,112588_20436848_114812654
0.799,N#Cc1cc2c(=O)n(CCNC3COC3)c([C@@H](O)CCO)nc2[nH]c1=O,3888503_82488584_2559503
0.775,Cc1nsc2nc(C(O)O)n(CCNC3COC3)c(=O)c12,3349006_82488584_6660936
0.882,NCC(CN)c1nc2cc(C(=O)O)ccc2c(=O)n1C(=O)CN1CCOCC1,389863_20436848_114812654
0.831,CN1CCN[C@H](c2nc3cc(C(=O)O)c(N)cc3c(=O)n2C(=O)CN2CCOCC2)C1,330106_20436848_23094286
0.841,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(CCOCCO)c(=O)c2c1,4640612_1760798_95532446
0.884,C[C@@H](O)[C@@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1CCNC1COC1,112588_82488584_1695857
0.895,C[C@@H](O)[C@@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_1695857
0.877,COc1cc2nc(C(CN)CN)n(C(=O)CN3CCOCC3)c(=O)c2cn1,95635282_20436848_114812654
0.881,N[C@H](CCO)c1nc2cc3c(cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21)OCO3,3888941_103523515_1742215
0.779,Cn1c(=O)c2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(CNC(N)=O)nc2n(C)c1=O,26895819_103523515_1464311
0.854,COc1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)CNC3)nc2c1,1604577_203414649_95532446
0.841,Cc1cc2nc([C@@H]3CNC[C@H]3O)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_14507986
0.855,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CN)nc2ccc(N)cc2c1=O,4880181_203414649_19363627
0.788,NC[C@H](O)c1nc2ncncc2c(=O)n1C(=O)CN1CCOCC1,967326_20436848_2034711
0.836,Cc1cc2nc([C@@H](O)[C@@H](C)O)n(-c3ncn(CCO)n3)c(=O)c2cc1O,96028999_19088805_1695855
0.833,NC[C@H](CO)c1nc2cc(O)ccc2c(=O)n1C(=O)CN1CCOCC1,13352602_20436848_12502813
0.866,CC(=O)Nc1ccc2nc(C(CN)CN)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,4640612_3640894_114812654
0.877,C[C@@H](O)[C@H](O)c1nc2c(c(=O)n1C(=O)CN1CCOCC1)c(=O)n(C)c(=O)n2C,26895819_20436848_1695855
0.797,NC(=O)NCc1nc2ccc(N)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,4880181_103523515_1464311
0.866,N=C(CN1CC[C@H](O)C1)n1c(C(CN)CN)nc2ccc(O)cc2c1=O,2166823_203414649_114812654
0.806,COC(=O)c1ccc2nc([C@@H](O)[C@@H](C)O)n(-c3ncn(CCO)n3)c(=O)c2c1,14985552_19088805_1695855
0.818,N=C(CN1CC[C@H](O)C1)n1c(C2(O)CNC2)nc2cc(O)ccc2c1=O,13352602_203414649_95532446
0.844,NCC(CN)c1nc2cc3c(cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1)OCO3,3888941_3640894_114812654
0.837,CC(=O)N[C@@H](CO)c1nc2cc(C)c(O)cc2c(=O)n1C(=O)CN1CCOCC1,96028999_20436848_158173
0.883,O=C1NCCN1CCn1c([C@@H](O)CCO)nc2ccc3cn[nH]c3c2c1=O,112588_164791_2559503
0.836,O=C([C@@H]1CNCCN1)n1c(C2(O)CNC2)nc2nc3ncnn3cc2c1=O,211735994_20268617_95532446
0.778,C[C@@H](N)C(=O)NCc1nc2cc3c(cc2c(=O)n1CCN1CCNC1=O)OCO3,3888941_164791_1575492
0.864,CN(C)C[C@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)CN1CCOCC1,112588_20436848_19366520
0.839,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(CC[C@@H](O)CO)c(=O)c2c1,4640612_34273814_95532446
0.855,COC(=O)[C@@H](O)Cc1nc2ccc(NC(C)=O)cc2c(=O)n1CCN1CCNC1=O,4640612_164791_14585673
0.844,C[C@@H](O)[C@H](O)c1nc2c(c(=O)n1C(=N)CN1CC[C@H](O)C1)c(=O)n(C)c(=O)n2C,26895819_203414649_1695855
0.823,CN[C@@H](CO)c1nc2c(OC)cccc2c(=O)n1C(=O)CN1CCOCC1,389612_20436848_2384916
0.873,C[C@@H](O)[C@H](O)c1nc2cc(C(=O)O)ccc2c(=O)n1C(=O)CN1CCOCC1,389863_20436848_1695855
0.837,N=C(CN1CC[C@H](O)C1)n1c(C(CN)CN)nc2c(sc3ncncc32)c1=O,35269739_203414649_114812654
0.808,Cc1cc2nc([C@H]3CNC(=O)CN3)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_76576471
0.82,N=C(N)NCCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CN1CCOCC1,4202689_20436848_901626
0.783,CN[C@@H](CO)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C[C@H]1CNCCO1,330106_4343734_2384916
0.816,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c(=O)c2c1,4640612_211858069_95532446
0.8,C[C@](N)(CO)c1nc2nncnc2c(=O)n1C(=O)CN1CCOCC1,39083028_20436848_2042820
0.793,C[C@@H](O)[C@@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,4202689_82601602_1695857
0.879,COc1ccc2nc(C(CN)CN)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_114812654
0.787,C[C@@H](O)[C@H](O)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1CCN1CCNC1=O,3888503_164791_1695855
0.811,NCC(CN)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,112588_103523515_114812654
0.859,COc1ccc2nc([C@@H](O)CN)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_2034711
0.852,C[C@@H](O)[C@H](O)c1nc2ccc(N)cc2c(=O)n1CCNC1COC1,4880181_82488584_1695855
0.824,CC(=O)OC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CN1CCOCC1,4202689_20436848_1747043
0.844,O=C([C@@H]1CNCCN1)n1c(C2(O)CNC2)nc2cc3c(cc2c1=O)OCO3,3888941_20268617_95532446
0.858,CC(=O)Nc1ccc2nc([C@H](N)CCN)n(C(=O)[C@H]3CNC(=O)C3)c(=O)c2c1,4640612_4301265_53122793
0.796,CN[C@@H](CO)c1nc2ccc(NC(C)=O)cc2c(=O)n1C[C@@H](O)c1nnn(C)n1,4640612_1225225_2384916
0.874,CN(C)C[C@@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)CN1CCOCC1,112588_20436848_35024242
0.873,C[C@@H](O)[C@@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,4202689_3640894_1695857
0.815,Cn1c(=O)ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](CN)CO)nc21,5424162_203414649_12502813
0.8,C[C@@H](O)[C@H](O)c1nc2c(c(=O)n1C(=O)[C@H]1[C@@H]3CNC[C@@H]31)c(=O)n(C)c(=O)n2C,26895819_103523515_1695855
0.844,CC(=O)Nc1ccc2nc([C@H](CN)CO)n(CC[C@@H](O)CO)c(=O)c2c1,4640612_34273814_12502813
0.874,COc1ccc2nc([C@@H](O)[C@@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_1695855
0.884,C[C@@H](O)[C@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_1695855
0.869,Cc1cc2nc([C@H](N)CCO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2cc1O,96028999_203414649_1742215
0.817,COC(=O)c1ccc2nc([C@@H](N)CNC(=N)N)n(CCNC3COC3)c(=O)c2c1,14985552_82488584_2384694
0.841,COC(=O)c1ccc2c(=O)n(CCNC3COC3)c(C3(O)COC3)nc2c1,14985559_82488584_96028244
0.845,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCO)nc2c1,14985559_20436848_2559503
0.845,O=C(CN1CCOCC1)n1c([C@@H](O)CCO)nc2cc(O)ccc2c1=O,13352602_20436848_2559503
0.817,N[C@@H](CCO)c1nc2nc3ncnn3cc2c(=O)n1CCN1CCNC1=O,211735994_164791_895146
0.835,NCC(CN)c1nc2cc3c(cc2c(=O)n1CCc1nnn[nH]1)OCO3,3888941_19090380_114812654
0.846,Cc1cc2nc([C@@H]3NCC[C@H]3O)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_895590
0.836,Cc1cc2nc(C3(O)CNC3)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2cc1O,96028999_3640894_95532446
0.855,COc1cnc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2n1,84307806_20436848_95532446
0.834,CN[C@@H](CO)c1nc2nc(OC)cnc2c(=O)n1C(=O)CN1CCOCC1,84307806_20436848_2384916
0.829,Cc1cc2nc(CNC(=O)[C@@H](C)N)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_1575492
0.835,O=C(CN1CCOCC1)n1c(C2(O)CNC2)nc2nc(CO)ncc2c1=O,40543678_20436848_95532446
0.833,Cn1c(=O)c2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C(CN)CN)nc2n(C)c1=O,26895819_203414649_114812654
0.784,O=c1c2c(ccc3cn[nH]c32)nc(C2(O)CNC2)n1C1CN(CCO)C1,112588_82601602_95532446
0.853,NCC(CN)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,4202689_103523515_114812654
0.9,NCC(CN)c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_114812654
0.79,CN[C@@H](CO)c1nc2cncc(OC)c2c(=O)n1C(=O)CN1CCOCC1,35270322_20436848_2384916
0.83,O=C(O)c1cnc2nc([C@@H]3C[C@H](O)CN3)n(C(=O)CN3CCOCC3)c(=O)c2c1,4202689_20436848_901736
0.84,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c(C(CN)CN)nc2c1,14985559_20436848_114812654
0.833,NCC(CN)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1-c1ncn(CCO)n1,330106_19088805_114812654
0.806,O=C([C@H]1[C@@H]2CNC[C@@H]21)n1c([C@@H](O)CCO)nc2ccc3cn[nH]c3c2c1=O,112588_103523515_2559503
0.857,NCC(CN)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)CN1CCOCC1,1861052_20436848_114812654
0.8,O=c1c2cn3ncnc3nc2nc(C2(O)CNC2)n1CC[C@@H](O)CO,211735994_34273814_95532446
0.869,C[C@@H](O)[C@H](O)c1nc2nc(N)c(Cl)nc2c(=O)n1C(=O)CN1CCOCC1,21298040_20436848_1695855
0.822,CN[C@@H](CO)c1nc2ncc(C(=O)O)cc2c(=O)n1CCOCCO,4202689_1760798_2384916
0.846,CC(=O)Nc1ccc2nc(C(CN)CN)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_114812654
